episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy,coexistence_score
639,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
640,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
641,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
642,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
643,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
644,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
645,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
646,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
647,31.314999999999994,55,0.0,PREDATOR_WIN,0,1,0.0,87.6649999999999,0.0
648,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
649,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
650,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
651,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
652,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
653,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
654,30.699999999999978,76,0.0,PREDATOR_WIN,0,1,0.0,79.93999999999997,0.0
655,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
656,31.002499999999994,93,0.0,PREDATOR_WIN,0,1,0.0,75.07250000000006,0.0
657,30.852499999999985,81,0.0,PREDATOR_WIN,0,1,0.0,78.9425,0.0
658,-3.2599999999999745,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
659,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
660,-2.9899999999999802,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
661,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
662,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
663,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
664,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
665,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
666,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
667,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
668,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
669,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
670,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
671,29.87999999999999,185,0.0,PREDATOR_WIN,0,1,0.0,37.13000000000024,0.0
672,-2.53999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
673,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
674,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
675,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
676,29.76749999999999,203,0.0,PREDATOR_WIN,0,1,0.0,31.737500000000257,0.0
677,-2.959999999999981,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
678,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
679,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
680,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
681,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
682,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
683,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
684,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
685,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
686,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
687,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
688,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
689,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
690,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
691,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
692,29.56749999999993,64,0.0,PREDATOR_WIN,0,1,0.0,82.2274999999999,0.0
693,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
694,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
695,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
696,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
697,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
698,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
699,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
700,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
701,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
702,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
703,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
704,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
705,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
706,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
707,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
708,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
709,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
710,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
711,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
712,30.857499999999987,91,0.0,PREDATOR_WIN,0,1,0.0,76.04750000000003,0.0
713,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
714,30.33,167,0.0,PREDATOR_WIN,0,1,0.0,65.05999999999992,0.0
715,-3.289999999999974,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
716,-3.289999999999974,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
717,-2.709999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
718,30.999999999999996,100,0.0,PREDATOR_WIN,0,1,0.0,70.40000000000016,0.0
719,-2.99999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
720,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
721,31.889999999999997,11,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
722,-2.0899999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
723,-2.1199999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
724,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
725,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
726,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
727,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
728,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
729,31.53749999999999,23,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
730,-2.7899999999999845,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
731,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
732,31.849999999999998,15,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
733,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
734,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
735,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
736,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
737,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
738,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
739,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
740,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
741,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
742,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
743,31.259999999999998,74,0.0,PREDATOR_WIN,0,1,0.0,80.72000000000003,0.0
744,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
745,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
746,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
747,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
748,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
749,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
750,31.142499999999995,76,0.0,PREDATOR_WIN,0,1,0.0,80.6825,0.0
751,-3.3399999999999728,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
752,-3.039999999999979,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
753,-2.9399999999999813,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
754,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
755,30.442499999999974,89,0.0,PREDATOR_WIN,0,1,0.0,83.3524999999998,0.0
756,-2.6499999999999875,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
757,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
758,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
759,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
760,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
761,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
762,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
763,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
764,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
765,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
766,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
767,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
768,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
769,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
770,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
771,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
772,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
773,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
774,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
775,31.414999999999992,45,0.0,PREDATOR_WIN,0,1,0.0,91.86499999999991,0.0
776,-3.3099999999999734,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
777,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
778,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
779,31.99,1,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
780,-2.4699999999999913,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
781,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
782,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
783,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
784,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
785,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
786,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
787,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
788,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
789,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
790,31.25249999999998,29,0.0,PREDATOR_WIN,0,1,0.0,99.16249999999991,0.0
791,29.535,233,0.0,PREDATOR_WIN,0,1,0.0,40.50500000000014,0.0
792,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,6.399999999999999,0.0625
793,-2.6599999999999873,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
794,-2.52999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
795,30.772499999999987,89,0.0,PREDATOR_WIN,0,1,0.0,74.68250000000008,0.0
796,-2.7799999999999847,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
797,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
798,-2.53999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
799,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
800,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
801,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
802,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
803,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
804,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
805,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
806,30.992499999999996,94,0.0,PREDATOR_WIN,0,1,0.0,72.8525000000001,0.0
807,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
808,28.547499999999893,64,0.0,PREDATOR_WIN,0,1,0.0,80.60749999999987,0.0
809,28.054999999999872,63,0.0,PREDATOR_WIN,0,1,0.0,80.52499999999986,0.0
810,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
811,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
812,31.849999999999998,15,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
813,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
814,31.84,16,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
815,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
816,-2.569999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
817,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
818,30.479999999999976,98,0.0,PREDATOR_WIN,0,1,0.0,71.3000000000001,0.0
819,31.249999999999996,69,0.0,PREDATOR_WIN,0,1,0.0,82.16,0.0
820,24.139999999999986,6,0.0,PREDATOR_WIN,0,1,0.0,99.97999999999998,0.0
821,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,11.500000000000291,0.0625
822,-3.139999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
823,-2.8899999999999824,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
824,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
825,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
826,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
827,31.782499999999995,15,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
828,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
829,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
830,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
831,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
832,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
833,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
834,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
835,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
836,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
837,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
838,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
839,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
840,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
841,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
842,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
843,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
844,30.652499999999975,74,0.0,PREDATOR_WIN,0,1,0.0,80.41249999999998,0.0
845,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
846,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
847,31.602499999999996,33,0.0,PREDATOR_WIN,0,1,0.0,97.87249999999992,0.0
848,-3.1999999999999758,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
849,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
850,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
851,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
852,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
853,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
854,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
855,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
856,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
857,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
858,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
859,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
860,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
861,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
862,30.30249999999996,67,0.0,PREDATOR_WIN,0,1,0.0,82.63249999999992,0.0
863,-3.429999999999971,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
864,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
865,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
866,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
867,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
868,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
869,30.899999999999988,83,0.0,PREDATOR_WIN,0,1,0.0,76.67000000000004,0.0
870,28.824999999999903,64,0.0,PREDATOR_WIN,0,1,0.0,81.48499999999987,0.0
871,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,10.900000000000007,0.0625
872,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,10.000000000000075,0.0625
873,-2.109999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
874,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
875,-2.5499999999999896,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
876,-2.0799999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
877,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
878,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
879,-2.1199999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
880,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
881,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
882,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
883,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
884,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
885,30.40999999999998,105,0.0,PREDATOR_WIN,0,1,0.0,69.26000000000013,0.0
886,-3.419999999999971,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
887,-3.419999999999971,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
888,-2.8899999999999824,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
889,-2.6499999999999875,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
890,29.89749999999999,190,0.0,PREDATOR_WIN,0,1,0.0,42.597500000000196,0.0
891,28.17999999999988,64,0.0,PREDATOR_WIN,0,1,0.0,80.23999999999987,0.0
892,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
893,-2.7899999999999845,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
894,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
895,31.392499999999984,21,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
896,-3.3099999999999734,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
897,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
898,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
899,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
900,-2.7899999999999845,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
901,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
902,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
903,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
904,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
905,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
906,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
907,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
908,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
909,29.969999999999988,176,0.0,PREDATOR_WIN,0,1,0.0,40.01000000000024,0.0
910,-3.139999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
911,30.282499999999974,108,0.0,PREDATOR_WIN,0,1,0.0,67.00250000000014,0.0
912,-2.4999999999999907,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
913,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,3.0999999999999854,0.0625
914,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
915,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
916,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
917,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
918,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
919,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
920,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
921,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
922,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
923,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
924,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
925,29.76749999999999,203,0.0,PREDATOR_WIN,0,1,0.0,33.53750000000022,0.0
926,30.799999999999986,93,0.0,PREDATOR_WIN,0,1,0.0,73.97000000000008,0.0
927,-3.329999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
928,31.642499999999995,26,0.0,PREDATOR_WIN,0,1,0.0,99.88249999999994,0.0
929,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
930,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
931,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
932,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
933,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
934,30.99499999999997,21,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
935,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
936,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
937,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
938,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
939,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
940,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
941,24.26749999999999,3,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
942,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
943,31.019999999999996,98,0.0,PREDATOR_WIN,0,1,0.0,70.94000000000013,0.0
944,-2.8299999999999836,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
945,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
946,30.517499999999977,98,0.0,PREDATOR_WIN,0,1,0.0,70.73750000000013,0.0
947,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
948,-2.4999999999999907,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
949,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
950,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
951,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
952,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
953,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
954,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
955,-2.819999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
956,-2.4999999999999907,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
957,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
958,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
959,30.279999999999976,115,0.0,PREDATOR_WIN,0,1,0.0,64.13000000000018,0.0
960,-3.1299999999999772,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
961,-2.959999999999981,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
962,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
963,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
964,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
965,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
966,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
967,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
968,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
