episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
177,14.526666666666497,350,0.0,PREY_WIN,1,0,100.0,0.0
178,-2.349999999999994,350,0.0,PREY_WIN,2,0,85.0,0.0
179,25.11916666666664,23,0.0,PREDATOR_WIN,1,1,70.0,100.0
180,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
181,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
182,-2.239999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
183,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
184,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
185,-2.389999999999993,350,0.0,PREY_WIN,2,0,85.0,0.0
186,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
187,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
188,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
189,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
190,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
191,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
192,-2.389999999999993,350,0.0,PREY_WIN,2,0,85.0,0.0
193,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
194,-2.289999999999995,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
195,-2.2299999999999964,350,0.0,PREY_WIN,2,0,84.865,0.0
196,25.364166666666655,45,0.0,PREDATOR_WIN,1,1,70.0,91.7974999999999
197,-2.3099999999999947,350,0.0,PREY_WIN,2,0,84.94,0.0
198,-2.239999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
199,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
200,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
201,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
202,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
203,-2.3099999999999947,350,0.0,PREY_WIN,2,0,84.88,0.0
204,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
205,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
206,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
