episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
327,-2.239999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
328,-2.5099999999999905,350,0.0,PREY_WIN,2,0,85.0,0.0
329,-2.3199999999999945,350,0.0,PREY_WIN,2,0,85.0,0.0
330,-2.199999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
331,-2.239999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
332,14.816666666666688,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
333,14.466666666666526,350,0.0,PREY_WIN,1,0,100.0,0.0
334,-2.3099999999999947,350,0.0,PREY_WIN,2,0,85.0,0.0
335,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
336,-2.149999999999998,350,0.0,PREY_WIN,2,0,84.865,0.0
337,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
338,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
339,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
340,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
341,24.90916666666666,104,0.0,PREDATOR_WIN,1,1,70.0,70.45250000000013
342,-2.339999999999994,350,0.0,PREY_WIN,2,0,85.0,0.0
343,-2.2699999999999956,350,0.0,PREY_WIN,2,0,84.865,0.0
344,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
345,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
346,14.876666666666504,350,0.0,PREY_WIN,1,0,100.0,0.0
347,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
348,-2.4599999999999915,350,0.0,PREY_WIN,2,0,85.0,0.0
349,-2.5099999999999905,350,0.0,PREY_WIN,2,0,85.0,0.0
350,-2.3099999999999947,350,0.0,PREY_WIN,2,0,85.0,0.0
351,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
352,-2.1399999999999983,350,0.0,PREY_WIN,2,0,85.0,0.0
353,14.796666666666498,350,0.0,PREY_WIN,1,0,100.0,0.0
354,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
355,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
356,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
357,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
358,-2.289999999999995,350,0.0,PREY_WIN,2,0,84.80499999999999,0.0
