episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy,coexistence_score
635,-2.809999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
636,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
637,-2.4599999999999915,350,0.0,PREY_WIN,1,0,98.79999999999995,0.0,0.0
638,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
639,-2.4199999999999924,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
640,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
641,-2.52999999999999,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
642,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
643,-2.6099999999999883,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
644,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
645,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
646,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
647,30.509999999999998,149,0.0,PREDATOR_WIN,0,1,0.0,53.72000000000027,0.0
648,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
649,-2.6899999999999866,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
650,-2.709999999999986,350,0.0,PREY_WIN,1,0,96.93999999999988,0.0,0.0
651,30.679999999999996,132,0.0,PREDATOR_WIN,0,1,0.0,59.360000000000284,0.0
652,-2.3299999999999943,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
653,29.52249999999998,202,0.0,PREDATOR_WIN,0,1,0.0,46.60250000000018,0.0
654,-2.8399999999999834,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
655,-2.7299999999999858,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
656,-2.5899999999999888,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
657,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
658,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
659,-2.4099999999999926,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
660,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
661,30.732499999999995,120,0.0,PREDATOR_WIN,0,1,0.0,64.03250000000023,0.0
662,29.11249999999993,111,0.0,PREDATOR_WIN,0,1,0.0,68.50250000000008,0.0
663,-3.189999999999976,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
664,29.277499999999947,141,0.0,PREDATOR_WIN,0,1,0.0,53.06750000000025,0.0
665,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
666,-2.1699999999999977,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
667,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
668,30.049999999999997,195,0.0,PREDATOR_WIN,0,1,0.0,46.40000000000026,0.0
669,-2.679999999999987,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
670,-2.3599999999999937,350,0.0,PREY_WIN,1,0,99.33999999999997,0.0,0.0
671,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
672,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
673,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
674,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
675,29.579999999999956,134,0.0,PREDATOR_WIN,0,1,0.0,57.140000000000256,0.0
676,-2.4599999999999915,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
677,31.97,3,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
678,-2.6399999999999877,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
679,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
680,-2.569999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
681,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
682,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
683,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
684,29.592499999999987,207,0.0,PREDATOR_WIN,0,1,0.0,37.42250000000022,0.0
685,31.72,28,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
686,-3.00999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
687,-2.479999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
688,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
689,-2.5999999999999885,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
690,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
691,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
692,-2.1699999999999977,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
693,-2.4199999999999924,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
694,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
695,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
696,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
697,-2.199999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
698,-2.2799999999999954,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
699,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
700,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
701,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
702,-2.299999999999995,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
703,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
704,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
705,-2.2299999999999964,350,0.0,PREY_WIN,1,0,96.57999999999987,0.0,0.0
706,-2.389999999999993,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
707,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
708,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
709,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
710,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
711,31.09749999999999,70,0.0,PREDATOR_WIN,0,1,0.0,83.39749999999995,0.0
712,-2.489999999999991,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
713,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.33999999999997,0.0,0.0
714,30.512499999999985,115,0.0,PREDATOR_WIN,0,1,0.0,67.96250000000018,0.0
715,-2.5899999999999888,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
716,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
717,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
718,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
719,30.9,110,0.0,PREDATOR_WIN,0,1,0.0,68.60000000000016,0.0
720,-2.4099999999999926,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
721,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
722,-2.3199999999999945,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
723,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
724,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
725,31.189999999999998,81,0.0,PREDATOR_WIN,0,1,0.0,78.98,0.0
726,-2.6499999999999875,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
727,-2.4599999999999915,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
728,31.06,94,0.0,PREDATOR_WIN,0,1,0.0,75.32000000000005,0.0
729,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
730,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
731,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
732,-2.1699999999999977,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
733,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
734,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
735,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
736,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
737,30.099999999999998,190,0.0,PREDATOR_WIN,0,1,0.0,36.80000000000025,0.0
738,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
739,-2.479999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
740,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
741,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
742,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
743,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
744,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
745,-2.389999999999993,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
746,-2.2799999999999954,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
747,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
748,29.914999999999942,60,0.0,PREDATOR_WIN,0,1,0.0,86.61499999999984,0.0
749,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
750,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
751,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
752,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
753,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
754,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
755,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
756,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
757,29.824999999999992,201,0.0,PREDATOR_WIN,0,1,0.0,35.01500000000024,0.0
758,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
759,29.82,218,0.0,PREDATOR_WIN,0,1,0.0,34.640000000000214,0.0
760,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
761,-3.0599999999999787,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
762,-3.239999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
763,-2.569999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
764,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
765,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
766,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
767,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
768,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
769,-2.5199999999999902,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
770,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
771,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
772,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
773,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
774,-2.7499999999999853,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
775,-2.52999999999999,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
776,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.33999999999997,0.0,0.0
777,-2.429999999999992,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
778,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
779,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
780,-2.489999999999991,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
781,-2.53999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
782,-2.3199999999999945,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
783,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
784,-2.7999999999999843,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
785,-2.4199999999999924,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
786,30.522499999999994,141,0.0,PREDATOR_WIN,0,1,0.0,53.71250000000031,0.0
787,-2.5199999999999902,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
788,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
789,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
790,-2.619999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
791,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
792,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
793,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
794,-2.249999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
795,30.889999999999997,111,0.0,PREDATOR_WIN,0,1,0.0,66.08000000000021,0.0
796,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
797,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
798,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
799,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
800,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
801,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
802,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
803,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
804,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
805,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
806,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
807,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
808,-2.199999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
809,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
810,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
811,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
812,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
813,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
814,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
815,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
816,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
817,30.842499999999973,52,0.0,PREDATOR_WIN,0,1,0.0,89.62249999999986,0.0
818,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
819,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
820,-2.4699999999999913,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
821,29.43000000000001,257,0.0,PREDATOR_WIN,0,1,0.0,26.360000000000166,0.0
822,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
823,-3.0599999999999787,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
824,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
825,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
826,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
827,30.002499999999994,193,0.0,PREDATOR_WIN,0,1,0.0,40.572500000000225,0.0
828,-2.909999999999982,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
829,30.932499999999983,70,0.0,PREDATOR_WIN,0,1,0.0,82.33249999999995,0.0
830,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
831,-2.389999999999993,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
832,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
833,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
834,-2.439999999999992,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
835,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
836,29.199999999999957,169,0.0,PREDATOR_WIN,0,1,0.0,52.31000000000022,0.0
837,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
838,30.489999999999995,145,0.0,PREDATOR_WIN,0,1,0.0,54.74000000000029,0.0
839,-2.3599999999999937,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
840,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
841,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
842,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
843,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
844,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
845,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
846,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
847,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
848,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
849,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
850,-2.4699999999999913,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
851,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
852,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
853,-2.53999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
854,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
855,30.479999999999997,152,0.0,PREDATOR_WIN,0,1,0.0,51.260000000000275,0.0
856,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
857,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
858,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
859,30.404999999999983,119,0.0,PREDATOR_WIN,0,1,0.0,65.91500000000019,0.0
860,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
861,31.04,96,0.0,PREDATOR_WIN,0,1,0.0,71.48000000000013,0.0
862,-2.719999999999986,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
863,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
864,-2.5499999999999896,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
865,-2.1799999999999975,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
866,-2.6499999999999875,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
867,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
868,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
869,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
870,30.749999999999986,98,0.0,PREDATOR_WIN,0,1,0.0,72.7700000000001,0.0
871,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
872,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
873,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
874,29.66749999999997,159,0.0,PREDATOR_WIN,0,1,0.0,57.77750000000023,0.0
875,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
876,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
877,-2.3099999999999947,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
878,-2.349999999999994,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
879,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
880,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
881,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
882,30.904999999999994,96,0.0,PREDATOR_WIN,0,1,0.0,71.34500000000013,0.0
883,-2.299999999999995,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
884,-2.6099999999999883,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
885,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
886,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
887,-2.6499999999999875,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
888,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
889,-2.579999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
890,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
891,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
892,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
893,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
894,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
895,-3.289999999999974,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
896,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
897,-2.669999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
898,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
899,31.919999999999998,8,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
900,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
901,-2.1699999999999977,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
902,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
903,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
904,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
905,31.089999999999996,91,0.0,PREDATOR_WIN,0,1,0.0,81.37999999999994,0.0
906,29.952499999999954,90,0.0,PREDATOR_WIN,0,1,0.0,80.05249999999992,0.0
907,-2.4699999999999913,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
908,29.862499999999944,69,0.0,PREDATOR_WIN,0,1,0.0,85.57249999999982,0.0
909,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
910,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
911,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
912,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
913,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
914,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
915,-2.2799999999999954,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
916,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
917,24.26749999999999,3,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
918,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
919,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
920,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
921,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
922,29.734999999999996,213,0.0,PREDATOR_WIN,0,1,0.0,32.405000000000236,0.0
923,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
924,-2.5999999999999885,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
925,-2.9699999999999807,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
926,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
927,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
928,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
929,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
930,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
931,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
932,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
933,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
934,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
935,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
936,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
937,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
938,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
939,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
940,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
941,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
942,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
943,31.779999999999998,22,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
944,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
945,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
946,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
947,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
948,31.322499999999994,61,0.0,PREDATOR_WIN,0,1,0.0,86.11249999999993,0.0
949,-2.439999999999992,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
950,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
951,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
952,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
953,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
954,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
955,31.299999999999997,70,0.0,PREDATOR_WIN,0,1,0.0,82.69999999999997,0.0
956,31.612499999999997,32,0.0,PREDATOR_WIN,0,1,0.0,99.19249999999991,0.0
957,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
958,30.932499999999994,100,0.0,PREDATOR_WIN,0,1,0.0,78.13249999999994,0.0
